GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AGP001,AGP002,AGV001,AGV002
"G4200170","1860","Pennsylvania","420","Bucks","0170","Bucks","14","170",281640,49780,28766280,1383538
"G4200190","1860","Pennsylvania","420","Butler","0190","Butler","14","190",250698,176875,9604550,333714
"G4200210","1860","Pennsylvania","420","Cambria","0210","Cambria","14","210",72311,112506,2827438,126577
"G4200250","1860","Pennsylvania","420","Carbon","0250","Carbon","14","250",21653,35502,929170,54398
"G4200270","1860","Pennsylvania","420","Centre","0270","Centre","14","270",117354,63055,7073465,214916
"G4200290","1860","Pennsylvania","420","Chester","0290","Chester","14","290",353434,89609,37243640,1133424
"G4200310","1860","Pennsylvania","420","Clarion","0310","Clarion","14","310",148051,137700,5205455,210693
"G4200330","1860","Pennsylvania","420","Clearfield","0330","Clearfield","14","330",91209,163028,3578785,145953
"G4200350","1860","Pennsylvania","420","Clinton","0350","Clinton","14","350",53363,67460,3343203,100836
"G4200370","1860","Pennsylvania","420","Columbia","0370","Columbia","14","370",126350,72611,5085413,309965
"G4200390","1860","Pennsylvania","420","Crawford","0390","Crawford","14","390",273731,206199,11726962,493887
"G4200410","1860","Pennsylvania","420","Cumberland","0410","Cumberland","14","410",208035,66934,15645318,470916
"G4200430","1860","Pennsylvania","420","Dauphin","0430","Dauphin","14","430",170725,52852,13000746,439680
"G4200450","1860","Pennsylvania","420","Delaware","0450","Delaware","14","450",92089,13505,14795210,390540
"G4200470","1860","Pennsylvania","420","Elk","0470","Elk","14","470",15705,34623,676750,37030
"G4200490","1860","Pennsylvania","420","Erie","0490","Erie","14","490",252830,141081,14114964,517346
"G4200510","1860","Pennsylvania","420","Fayette","0510","Fayette","14","510",196394,117628,9794618,255911
"G4200530","1860","Pennsylvania","420","Forest","0530","Forest","14","530",2926,30312,343912,6296
"G4200550","1860","Pennsylvania","420","Franklin","0550","Franklin","14","550",261390,139925,16265894,448716
"G4200570","1860","Pennsylvania","420","Fulton","0570","Fulton","14","570",73999,86227,1725609,68546
"G4200590","1860","Pennsylvania","420","Greene","0590","Greene","14","590",201413,124256,7442626,194910
"G4200610","1860","Pennsylvania","420","Huntingdon","0610","Huntingdon","14","610",168662,137087,6570952,215349
"G4200630","1860","Pennsylvania","420","Indiana","0630","Indiana","14","630",223544,194146,6847960,301184
"G4200650","1860","Pennsylvania","420","Jefferson","0650","Jefferson","14","650",85747,124663,2994868,145423
"G4200670","1860","Pennsylvania","420","Juniata","0670","Juniata","14","670",76667,65573,3448455,124676
"G4200710","1860","Pennsylvania","420","Lancaster","0710","Lancaster","14","710",445838,92673,52599460,1596332
"G4200730","1860","Pennsylvania","420","Lawrence","0730","Lawrence","14","730",127136,57322,6831599,174490
"G4200750","1860","Pennsylvania","420","Lebanon","0750","Lebanon","14","750",126869,41673,11289394,388926
"G4200770","1860","Pennsylvania","420","Lehigh","0770","Lehigh","14","770",158940,38515,15518918,554153
"G4200790","1860","Pennsylvania","420","Luzerne","0790","Luzerne","14","790",191754,161497,12497546,342186
"G4200810","1860","Pennsylvania","420","Lycoming","0810","Lycoming","14","810",140088,112809,7472791,320851
"G4200830","1860","Pennsylvania","420","McKean","0830","Mckean","14","830",30332,70838,1441361,58096
"G4200850","1860","Pennsylvania","420","Mercer","0850","Mercer","14","850",219811,123843,9022238,297462
